x,y,value,group,label,facet,source,target,weight,lower,upper
43.9,22.0,22.0,,item_1183,,43.9,22.0,22.0,-58.60307080516668,102.60307080516668
177.5,56.2,56.2,,item_1184,,177.5,56.2,56.2,-24.403070805166678,136.80307080516667
9.5,6.4,6.4,,item_1185,,9.5,6.4,6.4,-74.20307080516667,87.00307080516669
0.3,0.1,0.1,,item_1186,,0.3,0.1,0.1,-80.50307080516669,80.70307080516667
19.3,28.3,28.3,,item_1187,,19.3,28.3,28.3,-52.30307080516668,108.90307080516668
0.1,0.9,0.9,,item_1188,,0.1,0.9,0.9,-79.70307080516667,81.50307080516669
200.1,439.6,439.6,,item_1189,,200.1,439.6,439.6,358.99692919483334,520.2030708051667
0.1,0.3,0.3,,item_1190,,0.1,0.3,0.3,-80.30307080516668,80.90307080516668
48.5,73.5,73.5,,item_1191,,48.5,73.5,73.5,-7.103070805166681,154.10307080516668
0.1,0.0,0.0,,item_1192,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
248.4,283.7,283.7,,item_1193,,248.4,283.7,283.7,203.0969291948333,364.30307080516667
43.9,65.2,65.2,,item_1194,,43.9,65.2,65.2,-15.403070805166678,145.80307080516667
34.5,28.5,28.5,,item_1195,,34.5,28.5,28.5,-52.10307080516668,109.10307080516668
0.3,0.7,0.7,,item_1196,,0.3,0.7,0.7,-79.90307080516668,81.30307080516668
8.8,5.6,5.6,,item_1197,,8.8,5.6,5.6,-75.00307080516669,86.20307080516667
11.0,14.8,14.8,,item_1198,,11.0,14.8,14.8,-65.80307080516668,95.40307080516668
49.4,59.5,59.5,,item_1199,,49.4,59.5,59.5,-21.10307080516668,140.10307080516668
2.1,8.4,8.4,,item_1200,,2.1,8.4,8.4,-72.20307080516667,89.00307080516669
0.1,19.3,19.3,,item_1201,,0.1,19.3,19.3,-61.30307080516668,99.90307080516668
82.1,159.2,159.2,,item_1202,,82.1,159.2,159.2,78.59692919483331,239.80307080516667
0.7,0.0,0.0,,item_1203,,0.7,0.0,0.0,-80.60307080516668,80.60307080516668
2.5,1.4,1.4,,item_1204,,2.5,1.4,1.4,-79.20307080516667,82.00307080516669
0.0,0.1,0.1,,item_1205,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
0.9,1.1,1.1,,item_1206,,0.9,1.1,1.1,-79.50307080516669,81.70307080516667
0.0,0.0,0.0,,item_1207,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
3.5,0.8,0.8,,item_1208,,3.5,0.8,0.8,-79.80307080516668,81.40307080516668
0.6,0.1,0.1,,item_1209,,0.6,0.1,0.1,-80.50307080516669,80.70307080516667
39.3,50.5,50.5,,item_1210,,39.3,50.5,50.5,-30.10307080516668,131.10307080516668
1.3,1.2,1.2,,item_1211,,1.3,1.2,1.2,-79.40307080516668,81.80307080516668
70.6,62.0,62.0,,item_1212,,70.6,62.0,62.0,-18.60307080516668,142.60307080516668
5.9,9.7,9.7,,item_1213,,5.9,9.7,9.7,-70.90307080516668,90.30307080516668
9.2,3.8,3.8,,item_1214,,9.2,3.8,3.8,-76.80307080516668,84.40307080516668
49.3,43.5,43.5,,item_1215,,49.3,43.5,43.5,-37.10307080516668,124.10307080516668
0.3,5.1,5.1,,item_1216,,0.3,5.1,5.1,-75.50307080516669,85.70307080516667
5.1,4.2,4.2,,item_1217,,5.1,4.2,4.2,-76.40307080516668,84.80307080516668
13.8,4.0,4.0,,item_1218,,13.8,4.0,4.0,-76.60307080516668,84.60307080516668
0.1,0.0,0.0,,item_1219,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
1725.7,1664.1,1664.1,,item_1220,,1725.7,1664.1,1664.1,1583.4969291948332,1744.7030708051666
2.9,5.2,5.2,,item_1221,,2.9,5.2,5.2,-75.40307080516668,85.80307080516668
198.5,190.3,190.3,,item_1222,,198.5,190.3,190.3,109.69692919483333,270.9030708051667
32.7,35.6,35.6,,item_1223,,32.7,35.6,35.6,-45.00307080516668,116.20307080516667
10.0,14.9,14.9,,item_1224,,10.0,14.9,14.9,-65.70307080516667,95.50307080516669
59.1,58.6,58.6,,item_1225,,59.1,58.6,58.6,-22.00307080516668,139.20307080516667
4.2,15.6,15.6,,item_1226,,4.2,15.6,15.6,-65.00307080516669,96.20307080516667
66.6,82.7,82.7,,item_1227,,66.6,82.7,82.7,2.096929194833322,163.30307080516667
0.1,1.0,1.0,,item_1228,,0.1,1.0,1.0,-79.60307080516668,81.60307080516668
0.0,0.0,0.0,,item_1229,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
278.4,221.0,221.0,,item_1230,,278.4,221.0,221.0,140.39692919483332,301.6030708051667
80.9,217.8,217.8,,item_1231,,80.9,217.8,217.8,137.19692919483333,298.4030708051667
46.4,56.0,56.0,,item_1232,,46.4,56.0,56.0,-24.60307080516668,136.60307080516668
42.9,22.2,22.2,,item_1233,,42.9,22.2,22.2,-58.40307080516668,102.80307080516668
34.8,37.6,37.6,,item_1234,,34.8,37.6,37.6,-43.00307080516668,118.20307080516667
90.6,98.3,98.3,,item_1235,,90.6,98.3,98.3,17.696929194833317,178.9030708051667
1.2,0.2,0.2,,item_1236,,1.2,0.2,0.2,-80.40307080516668,80.80307080516668
59.6,17.8,17.8,,item_1237,,59.6,17.8,17.8,-62.80307080516668,98.40307080516668
0.0,0.0,0.0,,item_1238,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
6.7,3.8,3.8,,item_1239,,6.7,3.8,3.8,-76.80307080516668,84.40307080516668
0.4,3.4,3.4,,item_1240,,0.4,3.4,3.4,-77.20307080516667,84.00307080516669
52.0,54.2,54.2,,item_1241,,52.0,54.2,54.2,-26.403070805166678,134.80307080516667
3696.0,6302.9,6302.9,,item_1242,,3696.0,6302.9,6302.9,6222.296929194833,6383.503070805166
4.3,28.1,28.1,,item_1243,,4.3,28.1,28.1,-52.50307080516668,108.70307080516667
0.0,0.0,0.0,,item_1244,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
568.5,463.1,463.1,,item_1245,,568.5,463.1,463.1,382.49692919483334,543.7030708051667
35.3,27.4,27.4,,item_1246,,35.3,27.4,27.4,-53.20307080516668,108.00307080516669
37.4,28.2,28.2,,item_1247,,37.4,28.2,28.2,-52.40307080516668,108.80307080516668
0.9,0.9,0.9,,item_1248,,0.9,0.9,0.9,-79.70307080516667,81.50307080516669
1.7,0.1,0.1,,item_1249,,1.7,0.1,0.1,-80.50307080516669,80.70307080516667
5.5,3.3,3.3,,item_1250,,5.5,3.3,3.3,-77.30307080516668,83.90307080516668
13.4,3.5,3.5,,item_1251,,13.4,3.5,3.5,-77.10307080516668,84.10307080516668
0.0,0.0,0.0,,item_1252,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
39.8,19.0,19.0,,item_1253,,39.8,19.0,19.0,-61.60307080516668,99.60307080516668
97.8,136.0,136.0,,item_1254,,97.8,136.0,136.0,55.39692919483332,216.60307080516668
15.8,31.1,31.1,,item_1255,,15.8,31.1,31.1,-49.50307080516668,111.70307080516667
116.8,162.8,162.8,,item_1256,,116.8,162.8,162.8,82.19692919483333,243.4030708051667
6.3,3.8,3.8,,item_1257,,6.3,3.8,3.8,-76.80307080516668,84.40307080516668
0.1,0.0,0.0,,item_1258,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
24.5,30.1,30.1,,item_1259,,24.5,30.1,30.1,-50.50307080516668,110.70307080516667
0.1,0.0,0.0,,item_1260,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
82.4,114.1,114.1,,item_1261,,82.4,114.1,114.1,33.496929194833314,194.70307080516667
0.3,1.0,1.0,,item_1262,,0.3,1.0,1.0,-79.60307080516668,81.60307080516668
0.3,0.1,0.1,,item_1263,,0.3,0.1,0.1,-80.50307080516669,80.70307080516667
26.4,46.8,46.8,,item_1264,,26.4,46.8,46.8,-33.80307080516668,127.40307080516668
2.6,5.2,5.2,,item_1265,,2.6,5.2,5.2,-75.40307080516668,85.80307080516668
15.8,32.0,32.0,,item_1266,,15.8,32.0,32.0,-48.60307080516668,112.60307080516668
16.1,15.5,15.5,,item_1267,,16.1,15.5,15.5,-65.10307080516668,96.10307080516668
3.1,0.7,0.7,,item_1268,,3.1,0.7,0.7,-79.90307080516668,81.30307080516668
0.1,0.3,0.3,,item_1269,,0.1,0.3,0.3,-80.30307080516668,80.90307080516668
66.6,73.0,73.0,,item_1270,,66.6,73.0,73.0,-7.603070805166681,153.60307080516668
247.1,435.2,435.2,,item_1271,,247.1,435.2,435.2,354.5969291948333,515.8030708051667
9.8,11.2,11.2,,item_1272,,9.8,11.2,11.2,-69.40307080516668,91.80307080516668
1.1,0.6,0.6,,item_1273,,1.1,0.6,0.6,-80.00307080516669,81.20307080516667
4.3,16.2,16.2,,item_1274,,4.3,16.2,16.2,-64.40307080516668,96.80307080516668
62.4,67.9,67.9,,item_1275,,62.4,67.9,67.9,-12.703070805166675,148.5030708051667
41.7,38.9,38.9,,item_1276,,41.7,38.9,38.9,-41.70307080516668,119.50307080516669
2.7,1.8,1.8,,item_1277,,2.7,1.8,1.8,-78.80307080516668,82.40307080516668
0.6,0.3,0.3,,item_1278,,0.6,0.3,0.3,-80.30307080516668,80.90307080516668
84.0,54.6,54.6,,item_1279,,84.0,54.6,54.6,-26.00307080516668,135.20307080516667
37.2,27.5,27.5,,item_1280,,37.2,27.5,27.5,-53.10307080516668,108.10307080516668
22.0,15.2,15.2,,item_1281,,22.0,15.2,15.2,-65.40307080516668,95.80307080516668
8.0,4.8,4.8,,item_1282,,8.0,4.8,4.8,-75.80307080516668,85.40307080516668
0.1,0.1,0.1,,item_1283,,0.1,0.1,0.1,-80.50307080516669,80.70307080516667
0.3,0.3,0.3,,item_1284,,0.3,0.3,0.3,-80.30307080516668,80.90307080516668
3.1,1.2,1.2,,item_1285,,3.1,1.2,1.2,-79.40307080516668,81.80307080516668
1.9,0.0,0.0,,item_1286,,1.9,0.0,0.0,-80.60307080516668,80.60307080516668
0.0,0.0,0.0,,item_1287,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
57.5,137.3,137.3,,item_1288,,57.5,137.3,137.3,56.69692919483333,217.9030708051667
0.7,0.2,0.2,,item_1289,,0.7,0.2,0.2,-80.40307080516668,80.80307080516668
29.9,8.2,8.2,,item_1290,,29.9,8.2,8.2,-72.40307080516668,88.80307080516668
36.4,17.5,17.5,,item_1291,,36.4,17.5,17.5,-63.10307080516668,98.10307080516668
25.7,30.4,30.4,,item_1292,,25.7,30.4,30.4,-50.20307080516668,111.00307080516669
4.4,99.4,99.4,,item_1293,,4.4,99.4,99.4,18.796929194833325,180.0030708051667
66.6,90.6,90.6,,item_1294,,66.6,90.6,90.6,9.996929194833314,171.20307080516667
73.1,114.1,114.1,,item_1295,,73.1,114.1,114.1,33.496929194833314,194.70307080516667
66.5,90.4,90.4,,item_1296,,66.5,90.4,90.4,9.796929194833325,171.0030708051667
12.2,42.0,42.0,,item_1297,,12.2,42.0,42.0,-38.60307080516668,122.60307080516668
20.7,11.5,11.5,,item_1298,,20.7,11.5,11.5,-69.10307080516668,92.10307080516668
12.4,14.5,14.5,,item_1299,,12.4,14.5,14.5,-66.10307080516668,95.10307080516668
12.3,8.1,8.1,,item_1300,,12.3,8.1,8.1,-72.50307080516669,88.70307080516667
17.6,17.0,17.0,,item_1301,,17.6,17.0,17.0,-63.60307080516668,97.60307080516668
189.8,142.2,142.2,,item_1302,,189.8,142.2,142.2,61.59692919483331,222.80307080516667
0.2,0.3,0.3,,item_1303,,0.2,0.3,0.3,-80.30307080516668,80.90307080516668
3.6,1.6,1.6,,item_1304,,3.6,1.6,1.6,-79.00307080516669,82.20307080516667
158.7,53.7,53.7,,item_1305,,158.7,53.7,53.7,-26.903070805166678,134.30307080516667
176.4,197.5,197.5,,item_1306,,176.4,197.5,197.5,116.89692919483332,278.1030708051667
0.0,0.0,0.0,,item_1307,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
3.7,1.9,1.9,,item_1308,,3.7,1.9,1.9,-78.70307080516667,82.50307080516669
44.4,21.6,21.6,,item_1309,,44.4,21.6,21.6,-59.00307080516668,102.20307080516667
84.3,176.2,176.2,,item_1310,,84.3,176.2,176.2,95.59692919483331,256.80307080516667
95.1,165.6,165.6,,item_1311,,95.1,165.6,165.6,84.99692919483331,246.20307080516667
28.4,27.5,27.5,,item_1312,,28.4,27.5,27.5,-53.10307080516668,108.10307080516668
69.4,117.3,117.3,,item_1313,,69.4,117.3,117.3,36.69692919483332,197.9030708051667
0.0,0.0,0.0,,item_1314,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
0.1,0.2,0.2,,item_1315,,0.1,0.2,0.2,-80.40307080516668,80.80307080516668
25.8,19.5,19.5,,item_1316,,25.8,19.5,19.5,-61.10307080516668,100.10307080516668
10.7,12.1,12.1,,item_1317,,10.7,12.1,12.1,-68.50307080516669,92.70307080516667
21.6,3.5,3.5,,item_1318,,21.6,3.5,3.5,-77.10307080516668,84.10307080516668
91.7,50.7,50.7,,item_1319,,91.7,50.7,50.7,-29.903070805166678,131.30307080516667
1.8,0.0,0.0,,item_1320,,1.8,0.0,0.0,-80.60307080516668,80.60307080516668
101.4,91.1,91.1,,item_1321,,101.4,91.1,91.1,10.496929194833314,171.70307080516667
39.0,32.1,32.1,,item_1322,,39.0,32.1,32.1,-48.50307080516668,112.70307080516667
47.0,23.0,23.0,,item_1323,,47.0,23.0,23.0,-57.60307080516668,103.60307080516668
2.3,0.2,0.2,,item_1324,,2.3,0.2,0.2,-80.40307080516668,80.80307080516668
13.5,23.4,23.4,,item_1325,,13.5,23.4,23.4,-57.20307080516668,104.00307080516669
11.8,17.3,17.3,,item_1326,,11.8,17.3,17.3,-63.30307080516668,97.90307080516668
142.3,22.0,22.0,,item_1327,,142.3,22.0,22.0,-58.60307080516668,102.60307080516668
0.1,0.0,0.0,,item_1328,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
61.0,61.7,61.7,,item_1329,,61.0,61.7,61.7,-18.903070805166678,142.30307080516667
82.5,63.5,63.5,,item_1330,,82.5,63.5,63.5,-17.10307080516668,144.10307080516668
3.5,2.7,2.7,,item_1331,,3.5,2.7,2.7,-77.90307080516668,83.30307080516668
0.4,0.1,0.1,,item_1332,,0.4,0.1,0.1,-80.50307080516669,80.70307080516667
4.4,8.9,8.9,,item_1333,,4.4,8.9,8.9,-71.70307080516667,89.50307080516669
0.1,0.0,0.0,,item_1334,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
72.8,54.8,54.8,,item_1335,,72.8,54.8,54.8,-25.803070805166683,135.4030708051667
21.4,37.7,37.7,,item_1336,,21.4,37.7,37.7,-42.90307080516668,118.30307080516668
41.7,21.8,21.8,,item_1337,,41.7,21.8,21.8,-58.80307080516668,102.40307080516668
33.9,64.6,64.6,,item_1338,,33.9,64.6,64.6,-16.003070805166686,145.20307080516667
24.6,27.0,27.0,,item_1339,,24.6,27.0,27.0,-53.60307080516668,107.60307080516668
215.9,305.5,305.5,,item_1340,,215.9,305.5,305.5,224.89692919483332,386.1030708051667
6.3,8.0,8.0,,item_1341,,6.3,8.0,8.0,-72.60307080516668,88.60307080516668
2.1,0.3,0.3,,item_1342,,2.1,0.3,0.3,-80.30307080516668,80.90307080516668
33.1,15.0,15.0,,item_1343,,33.1,15.0,15.0,-65.60307080516668,95.60307080516668
5.3,9.2,9.2,,item_1344,,5.3,9.2,9.2,-71.40307080516668,89.80307080516668
4.0,6.5,6.5,,item_1345,,4.0,6.5,6.5,-74.10307080516668,87.10307080516668
5.4,10.9,10.9,,item_1346,,5.4,10.9,10.9,-69.70307080516667,91.50307080516669
10.3,6.9,6.9,,item_1347,,10.3,6.9,6.9,-73.70307080516667,87.50307080516669
8.2,13.4,13.4,,item_1348,,8.2,13.4,13.4,-67.20307080516667,94.00307080516669
50.2,19.5,19.5,,item_1349,,50.2,19.5,19.5,-61.10307080516668,100.10307080516668
0.1,0.3,0.3,,item_1350,,0.1,0.3,0.3,-80.30307080516668,80.90307080516668
0.1,0.0,0.0,,item_1351,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
25.4,29.6,29.6,,item_1352,,25.4,29.6,29.6,-51.00307080516668,110.20307080516667
3.5,0.3,0.3,,item_1353,,3.5,0.3,0.3,-80.30307080516668,80.90307080516668
0.0,0.0,0.0,,item_1354,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
775.5,932.2,932.2,,item_1355,,775.5,932.2,932.2,851.5969291948334,1012.8030708051667
31.4,68.7,68.7,,item_1356,,31.4,68.7,68.7,-11.903070805166678,149.30307080516667
185.3,283.2,283.2,,item_1357,,185.3,283.2,283.2,202.5969291948333,363.80307080516667
24.4,21.4,21.4,,item_1358,,24.4,21.4,21.4,-59.20307080516668,102.00307080516669
81.7,4.3,4.3,,item_1359,,81.7,4.3,4.3,-76.30307080516668,84.90307080516668
76.8,69.0,69.0,,item_1360,,76.8,69.0,69.0,-11.60307080516668,149.60307080516668
90.0,65.4,65.4,,item_1361,,90.0,65.4,65.4,-15.203070805166675,146.0030708051667
44.0,76.0,76.0,,item_1362,,44.0,76.0,76.0,-4.603070805166681,156.60307080516668
6.8,3.7,3.7,,item_1363,,6.8,3.7,3.7,-76.90307080516668,84.30307080516668
28.3,20.3,20.3,,item_1364,,28.3,20.3,20.3,-60.30307080516668,100.90307080516668
11.4,8.6,8.6,,item_1365,,11.4,8.6,8.6,-72.00307080516669,89.20307080516667
24.4,14.0,14.0,,item_1366,,24.4,14.0,14.0,-66.60307080516668,94.60307080516668
44.9,59.9,59.9,,item_1367,,44.9,59.9,59.9,-20.703070805166682,140.5030708051667
28.7,24.8,24.8,,item_1368,,28.7,24.8,24.8,-55.80307080516668,105.40307080516668
39.8,20.4,20.4,,item_1369,,39.8,20.4,20.4,-60.20307080516668,101.00307080516669
11.5,9.6,9.6,,item_1370,,11.5,9.6,9.6,-71.00307080516669,90.20307080516667
37.9,27.2,27.2,,item_1371,,37.9,27.2,27.2,-53.40307080516668,107.80307080516668
45.5,41.0,41.0,,item_1372,,45.5,41.0,41.0,-39.60307080516668,121.60307080516668
44.6,51.1,51.1,,item_1373,,44.6,51.1,51.1,-29.50307080516668,131.70307080516667
0.3,0.3,0.3,,item_1374,,0.3,0.3,0.3,-80.30307080516668,80.90307080516668
157.9,123.0,123.0,,item_1375,,157.9,123.0,123.0,42.39692919483332,203.60307080516668
138.5,109.6,109.6,,item_1376,,138.5,109.6,109.6,28.996929194833314,190.20307080516667
4.6,3.0,3.0,,item_1377,,4.6,3.0,3.0,-77.60307080516668,83.60307080516668
44.9,38.9,38.9,,item_1378,,44.9,38.9,38.9,-41.70307080516668,119.50307080516669
14.0,13.7,13.7,,item_1379,,14.0,13.7,13.7,-66.90307080516668,94.30307080516668
13.1,0.3,0.3,,item_1380,,13.1,0.3,0.3,-80.30307080516668,80.90307080516668
43.6,46.5,46.5,,item_1381,,43.6,46.5,46.5,-34.10307080516668,127.10307080516668
10.9,19.7,19.7,,item_1382,,10.9,19.7,19.7,-60.90307080516668,100.30307080516668
47.7,42.7,42.7,,item_1383,,47.7,42.7,42.7,-37.90307080516668,123.30307080516668
43.9,55.3,55.3,,item_1384,,43.9,55.3,55.3,-25.303070805166683,135.9030708051667
33.5,34.3,34.3,,item_1385,,33.5,34.3,34.3,-46.30307080516668,114.90307080516668
651.1,762.9,762.9,,item_1386,,651.1,762.9,762.9,682.2969291948333,843.5030708051667
37.9,1.0,1.0,,item_1387,,37.9,1.0,1.0,-79.60307080516668,81.60307080516668
12.2,48.6,48.6,,item_1388,,12.2,48.6,48.6,-32.00307080516668,129.20307080516667
24.3,27.8,27.8,,item_1389,,24.3,27.8,27.8,-52.80307080516668,108.40307080516668
0.0,0.0,0.0,,item_1390,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
9.6,9.0,9.0,,item_1391,,9.6,9.0,9.0,-71.60307080516668,89.60307080516668
50.3,37.1,37.1,,item_1392,,50.3,37.1,37.1,-43.50307080516668,117.70307080516667
87.5,108.8,108.8,,item_1393,,87.5,108.8,108.8,28.196929194833317,189.4030708051667
2830.3,2215.4,2215.4,,item_1394,,2830.3,2215.4,2215.4,2134.7969291948334,2296.0030708051668
9.8,10.6,10.6,,item_1395,,9.8,10.6,10.6,-70.00307080516669,91.20307080516667
5.1,0.8,0.8,,item_1396,,5.1,0.8,0.8,-79.80307080516668,81.40307080516668
160.1,129.7,129.7,,item_1397,,160.1,129.7,129.7,49.09692919483331,210.30307080516667
75.7,185.0,185.0,,item_1398,,75.7,185.0,185.0,104.39692919483332,265.6030708051667
0.6,0.2,0.2,,item_1399,,0.6,0.2,0.2,-80.40307080516668,80.80307080516668
31.1,22.8,22.8,,item_1400,,31.1,22.8,22.8,-57.80307080516668,103.40307080516668
38.4,21.0,21.0,,item_1401,,38.4,21.0,21.0,-59.60307080516668,101.60307080516668
1.9,0.0,0.0,,item_1402,,1.9,0.0,0.0,-80.60307080516668,80.60307080516668
29.9,19.0,19.0,,item_1403,,29.9,19.0,19.0,-61.60307080516668,99.60307080516668
0.0,0.0,0.0,,item_1404,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
18.5,19.9,19.9,,item_1405,,18.5,19.9,19.9,-60.70307080516668,100.50307080516669
130.0,157.6,157.6,,item_1406,,130.0,157.6,157.6,76.99692919483331,238.20307080516667
86.9,61.8,61.8,,item_1407,,86.9,61.8,61.8,-18.803070805166683,142.4030708051667
30.9,25.5,25.5,,item_1408,,30.9,25.5,25.5,-55.10307080516668,106.10307080516668
952.9,1117.2,1117.2,,item_1409,,952.9,1117.2,1117.2,1036.5969291948334,1197.8030708051667
0.4,0.1,0.1,,item_1410,,0.4,0.1,0.1,-80.50307080516669,80.70307080516667
32.6,17.0,17.0,,item_1411,,32.6,17.0,17.0,-63.60307080516668,97.60307080516668
27.8,18.2,18.2,,item_1412,,27.8,18.2,18.2,-62.40307080516668,98.80307080516668
14.6,10.2,10.2,,item_1413,,14.6,10.2,10.2,-70.40307080516668,90.80307080516668
15.1,6.5,6.5,,item_1414,,15.1,6.5,6.5,-74.10307080516668,87.10307080516668
9.5,39.9,39.9,,item_1415,,9.5,39.9,39.9,-40.70307080516668,120.50307080516669
357.9,358.7,358.7,,item_1416,,357.9,358.7,358.7,278.0969291948333,439.30307080516667
18.4,11.8,11.8,,item_1417,,18.4,11.8,11.8,-68.80307080516668,92.40307080516668
37.9,63.9,63.9,,item_1418,,37.9,63.9,63.9,-16.703070805166682,144.5030708051667
1.1,0.1,0.1,,item_1419,,1.1,0.1,0.1,-80.50307080516669,80.70307080516667
2.7,0.0,0.0,,item_1420,,2.7,0.0,0.0,-80.60307080516668,80.60307080516668
58.5,88.7,88.7,,item_1421,,58.5,88.7,88.7,8.096929194833322,169.30307080516667
14.9,4.6,4.6,,item_1422,,14.9,4.6,4.6,-76.00307080516669,85.20307080516667
8.6,0.5,0.5,,item_1423,,8.6,0.5,0.5,-80.10307080516668,81.10307080516668
1.5,2.1,2.1,,item_1424,,1.5,2.1,2.1,-78.50307080516669,82.70307080516667
64.6,62.5,62.5,,item_1425,,64.6,62.5,62.5,-18.10307080516668,143.10307080516668
1.2,0.9,0.9,,item_1426,,1.2,0.9,0.9,-79.70307080516667,81.50307080516669
30.7,40.1,40.1,,item_1427,,30.7,40.1,40.1,-40.50307080516668,120.70307080516667
0.0,0.0,0.0,,item_1428,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
100.0,112.0,112.0,,item_1429,,100.0,112.0,112.0,31.39692919483332,192.60307080516668
2.0,0.5,0.5,,item_1430,,2.0,0.5,0.5,-80.10307080516668,81.10307080516668
1.9,0.5,0.5,,item_1431,,1.9,0.5,0.5,-80.10307080516668,81.10307080516668
349.0,297.8,297.8,,item_1432,,349.0,297.8,297.8,217.19692919483333,378.4030708051667
2.3,3.5,3.5,,item_1433,,2.3,3.5,3.5,-77.10307080516668,84.10307080516668
20.0,118.2,118.2,,item_1434,,20.0,118.2,118.2,37.59692919483332,198.80307080516667
0.0,0.0,0.0,,item_1435,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
164.2,195.3,195.3,,item_1436,,164.2,195.3,195.3,114.69692919483333,275.9030708051667
1.3,1.7,1.7,,item_1437,,1.3,1.7,1.7,-78.90307080516668,82.30307080516668
57.3,75.8,75.8,,item_1438,,57.3,75.8,75.8,-4.8030708051666835,156.4030708051667
27.0,29.6,29.6,,item_1439,,27.0,29.6,29.6,-51.00307080516668,110.20307080516667
84.5,59.8,59.8,,item_1440,,84.5,59.8,59.8,-20.803070805166683,140.4030708051667
18.0,38.9,38.9,,item_1441,,18.0,38.9,38.9,-41.70307080516668,119.50307080516669
17.2,3.4,3.4,,item_1442,,17.2,3.4,3.4,-77.20307080516667,84.00307080516669
54.1,24.2,24.2,,item_1443,,54.1,24.2,24.2,-56.40307080516668,104.80307080516668
0.8,0.0,0.0,,item_1444,,0.8,0.0,0.0,-80.60307080516668,80.60307080516668
0.1,0.0,0.0,,item_1445,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
33.5,16.4,16.4,,item_1446,,33.5,16.4,16.4,-64.20307080516667,97.00307080516669
110.6,50.7,50.7,,item_1447,,110.6,50.7,50.7,-29.903070805166678,131.30307080516667
9.1,2.6,2.6,,item_1448,,9.1,2.6,2.6,-78.00307080516669,83.20307080516667
5.9,0.5,0.5,,item_1449,,5.9,0.5,0.5,-80.10307080516668,81.10307080516668
37.2,24.7,24.7,,item_1450,,37.2,24.7,24.7,-55.90307080516668,105.30307080516668
0.3,0.0,0.0,,item_1451,,0.3,0.0,0.0,-80.60307080516668,80.60307080516668
19.7,10.0,10.0,,item_1452,,19.7,10.0,10.0,-70.60307080516668,90.60307080516668
0.4,0.0,0.0,,item_1453,,0.4,0.0,0.0,-80.60307080516668,80.60307080516668
49.8,25.4,25.4,,item_1454,,49.8,25.4,25.4,-55.20307080516668,106.00307080516669
11.0,2.5,2.5,,item_1455,,11.0,2.5,2.5,-78.10307080516668,83.10307080516668
10.5,6.4,6.4,,item_1456,,10.5,6.4,6.4,-74.20307080516667,87.00307080516669
16.8,4.7,4.7,,item_1457,,16.8,4.7,4.7,-75.90307080516668,85.30307080516668
71.0,5.4,5.4,,item_1458,,71.0,5.4,5.4,-75.20307080516667,86.00307080516669
158.3,19.7,19.7,,item_1459,,158.3,19.7,19.7,-60.90307080516668,100.30307080516668
61.6,40.9,40.9,,item_1460,,61.6,40.9,40.9,-39.70307080516668,121.50307080516669
93.7,50.9,50.9,,item_1461,,93.7,50.9,50.9,-29.703070805166682,131.5030708051667
203.1,286.8,286.8,,item_1462,,203.1,286.8,286.8,206.19692919483333,367.4030708051667
77.0,70.3,70.3,,item_1463,,77.0,70.3,70.3,-10.303070805166683,150.9030708051667
8.6,1.5,1.5,,item_1464,,8.6,1.5,1.5,-79.10307080516668,82.10307080516668
0.9,0.1,0.1,,item_1465,,0.9,0.1,0.1,-80.50307080516669,80.70307080516667
27.0,9.3,9.3,,item_1466,,27.0,9.3,9.3,-71.30307080516668,89.90307080516668
70.0,40.2,40.2,,item_1467,,70.0,40.2,40.2,-40.40307080516668,120.80307080516668
19.2,6.8,6.8,,item_1468,,19.2,6.8,6.8,-73.80307080516668,87.40307080516668
152.8,115.9,115.9,,item_1469,,152.8,115.9,115.9,35.296929194833325,196.5030708051667
19.2,6.8,6.8,,item_1470,,19.2,6.8,6.8,-73.80307080516668,87.40307080516668
17.7,12.0,12.0,,item_1471,,17.7,12.0,12.0,-68.60307080516668,92.60307080516668
28.6,13.6,13.6,,item_1472,,28.6,13.6,13.6,-67.00307080516669,94.20307080516667
82.9,38.7,38.7,,item_1473,,82.9,38.7,38.7,-41.90307080516668,119.30307080516668
